PUF_ID,PPEDUC,agecat,HEALTH,PPETHM,PPGENDER,PPMARIT,PPREG4,HOUSING,HOUSESAT,KIDS_1,KIDS_2,KIDS_3,KIDS_3,fpl,PPINCIMP,EMPLOY1_1,EMPLOY1_2,EMPLOY1_3,EMPLOY1_4,EMPLOY1_5,EMPLOY1_6,EMPLOY1_7,EMPLOY1_8,EMPLOY1_9,BENEFITS_1,BENEFITS_2,BENEFITS_3,BENEFITS_4,BENEFITS_5,MILITARY,HOUSERANGES,SHOCKS_1,SHOCKS_2,SHOCKS_3,SHOCKS_4,SHOCKS_5,SHOCKS_6,SHOCKS_7,SHOCKS_8,SHOCKS_9,SHOCKS_10,SHOCKS_11,SHOCKS_12,SWB_1,SWB_2,SWB_3,CHANGEABLE,LIVINGARRANGEMENT,EARNERS,SNAP,PAREDUC,DISTRESS,SELFCONTROL_1,SELFCONTROL_2,SELFCONTROL_3,OUTLOOK_1,OUTLOOK_2,INTERCONNECTIONS_1,INTERCONNECTIONS_2,INTERCONNECTIONS_3,INTERCONNECTIONS_4,INTERCONNECTIONS_5,INTERCONNECTIONS_6,INTERCONNECTIONS_7,INTERCONNECTIONS_8,INTERCONNECTIONS_9,INTERCONNECTIONS_10,PPHHSIZE,PPT01,PPT25,PPT612,PPT1317,PPT18OV,FWBscore,FWBscore_wt
13048,4,2,3,2,2,5,3,1,3,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,5,7,7,4,2,2,0,5,3,2,3,3,5,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,45,92.7900352159173
9353,3,1,5,1,2,4,3,3,4,0,0,0,0,3,5,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,98,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,3,3,1,0,4,4,2,3,4,2,3,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,67,94.20469928923166
12733,4,4,3,2,2,3,3,1,4,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,7,7,7,3,1,1,0,4,2,2,3,3,4,4,1,0,1,1,1,1,1,0,0,0,2,0,0,0,0,2,56,104.22176122881264
9608,3,1,3,1,1,4,3,3,4,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,5,5,3,4,2,8,3,5,3,2,2,3,4,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,4,29,30.01326217829353
9107,4,6,4,1,2,1,4,1,4,0,0,0,0,3,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,6,6,7,5,2,2,0,5,4,2,3,3,3,5,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,63,51.45082961553391
13671,3,1,2,1,2,4,4,2,3,0,0,0,0,3,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,4,5,3,4,3,0,5,5,3,2,3,5,5,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0,3,50,121.424318089898
8868,3,3,3,1,1,4,3,2,3,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,5,1,1,0,3,4,2,3,3,4,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,64,54.838260814303105
10053,4,4,3,1,1,1,3,1,4,0,1,1,1,3,8,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,5,5,3,2,2,2,0,2,3,1,2,4,5,4,0,1,1,0,0,0,1,1,0,0,4,0,0,1,1,2,55,39.69006451765053
9842,4,3,5,1,1,4,2,2,4,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,7,6,6,3,2,2,0,2,3,1,3,4,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,52,27.56639496603632
12131,3,5,4,1,1,4,3,1,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,0,0,1,1,0,0,0,1,0,1,0,7,4,7,1,1,1,0,3,4,2,3,4,2,3,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,70,116.1843206797553
11587,3,1,5,4,1,4,4,3,3,0,0,0,0,3,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,7,6,3,2,0,5,3,4,3,4,4,5,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,3,50,53.7129514740345
7179,2,1,4,1,2,4,2,2,3,0,0,0,0,3,6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,98,0,0,0,0,0,0,0,0,0,1,0,0,7,7,7,5,3,2,0,3,4,3,2,3,4,3,0,0,0,0,1,0,0,0,0,0,5,0,0,1,1,3,40,44.6878575001508
11306,3,2,2,2,1,3,2,2,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,4,7,7,4,4,1,0,3,3,1,3,3,5,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,50,34.0668633099274
10859,3,4,4,1,1,1,1,1,4,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,6,0,0,0,1,1,0,0,0,0,0,0,0,7,7,6,5,2,2,0,3,4,2,3,3,5,5,0,1,1,0,0,0,0,1,0,0,3,0,0,0,0,3,72,50.45575790345227
11789,5,2,3,1,1,1,2,1,4,0,0,0,0,3,9,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,3,5,4,2,2,2,0,3,5,1,3,4,5,5,1,1,0,0,0,0,1,1,0,0,2,0,0,0,0,2,54,36.36779798986886
11022,4,3,3,4,2,1,4,2,2,0,1,0,0,3,9,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,7,0,0,0,1,0,0,0,0,0,0,1,0,4,6,6,4,2,2,0,2,3,2,3,4,3,5,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,2,60,91.4050261606734
10280,2,6,5,1,2,1,2,1,4,0,0,0,0,3,6,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,5,2,2,0,2,2,1,3,3,5,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,62,33.57956464110561
10281,4,5,3,1,2,2,3,1,1,0,0,0,0,3,4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,5,5,5,4,1,1,0,2,5,4,1,2,3,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,14,23.3660116331383
10484,2,5,4,1,2,1,3,3,3,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,2,3,3,0,2,4,1,3,3,3,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,53,70.9123977344273
7810,3,1,4,1,1,4,1,3,4,0,0,0,0,3,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,7,7,5,3,2,0,3,3,2,3,3,3,5,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,3,61,93.38517354053893
9108,3,2,2,1,1,4,2,3,1,0,0,0,0,3,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,1,3,4,2,3,2,0,3,5,3,2,3,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,21,19.092959943913232
11588,2,3,4,4,2,4,4,2,3,1,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,6,7,5,4,2,2,0,1,4,3,4,3,5,4,0,0,0,0,0,0,0,1,0,0,5,0,1,0,1,3,55,59.303491421305445
8869,3,4,5,1,2,1,2,1,4,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,7,7,7,3,2,2,0,3,3,1,3,4,4,4,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,3,56,68.48244795275409
12914,2,4,3,4,2,1,3,2,2,0,1,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,3,2,2,1,2,4,2,2,3,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,2,33,60.57113519386875
10485,5,7,3,2,1,2,2,1,4,0,0,0,0,3,9,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,7,5,4,1,1,0,5,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,78,30.845964304375894
13092,3,3,4,4,2,3,4,2,4,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,5,5,7,4,1,1,0,3,3,2,3,3,4,4,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,3,56,96.60296328015032
11456,4,4,5,1,1,1,3,1,4,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,6,6,4,2,2,2,0,2,2,1,3,4,3,3,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,2,77,55.566090324710736
10054,1,2,2,4,1,1,4,2,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,7,7,7,5,2,2,8,1,4,2,3,4,5,4,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,2,47,135.8273536032655
10486,2,3,2,1,1,1,4,2,2,2,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,0,0,0,1,0,0,0,0,0,0,0,0,5,4,7,5,2,1,1,2,3,2,2,3,3,3,1,1,0,0,0,0,0,0,0,0,5,0,1,0,1,2,49,46.24028275964431
10487,3,6,3,1,2,3,4,1,4,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,6,5,5,2,2,0,3,4,2,3,3,2,4,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,57,32.89174589768942
11307,4,2,4,1,1,1,3,2,3,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,6,1,0,0,0,0,0,0,0,1,0,0,0,5,5,5,4,2,2,0,5,3,1,3,2,4,3,1,1,1,1,1,0,0,0,1,0,2,0,0,0,0,2,43,28.401655876032
12496,4,2,3,4,1,4,2,2,3,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,3,1,1,0,4,4,2,3,3,5,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,55,18.55902189336481
12547,4,8,5,1,1,1,3,1,4,0,0,0,0,3,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,2,2,2,0,4,1,1,3,3,1,2,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,2,84,46.8978961642968
9609,2,4,4,1,1,1,3,1,3,0,0,1,1,3,5,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,1,0,1,1,0,0,0,0,0,0,0,5,6,6,1,2,1,0,2,5,2,3,3,2,4,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,2,46,75.35864383905346
11308,5,4,4,3,1,1,3,1,2,0,0,1,1,3,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,4,4,5,3,2,1,0,5,2,2,3,3,2,3,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,2,52,49.15430546221307
8870,3,2,4,1,1,4,4,2,3,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,5,3,2,0,3,5,1,3,3,3,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,27,18.824549949087597
11589,3,7,2,1,1,1,3,1,4,0,0,0,0,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,2,2,2,0,2,4,1,2,3,4,1,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,2,58,29.435582804619816
13083,3,6,2,1,2,1,3,1,3,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,4,6,5,4,2,2,0,2,3,1,3,3,3,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,60,36.36414202266384
10055,4,4,4,2,2,4,3,1,4,0,0,0,0,3,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,3,1,1,0,3,3,1,2,4,4,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,54,99.39670859785896
8646,3,1,4,1,1,4,4,2,2,0,0,0,0,3,6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,5,5,7,4,4,1,0,5,5,2,1,3,4,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,43,41.48626137880117
8078,3,3,2,1,1,1,2,1,3,1,2,1,1,3,6,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,2,2,2,0,3,5,2,3,3,4,2,1,1,1,0,1,1,0,0,0,0,5,0,1,1,1,2,31,23.818216635596478
12584,2,6,1,1,2,1,3,1,4,0,0,0,0,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,4,2,2,0,2,4,1,4,4,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,53,30.7329534552594
8079,5,2,4,1,1,4,4,3,4,0,0,0,0,3,8,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,3,3,2,0,5,4,2,3,3,4,4,1,0,0,1,1,0,0,0,0,0,3,0,0,0,0,3,48,23.16936555156456
12548,5,2,3,1,2,1,3,2,3,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,2,2,2,0,2,4,1,3,3,4,4,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,2,58,32.727312899587304
9843,3,3,3,1,1,1,2,1,4,0,0,2,2,3,8,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,6,0,0,0,0,1,0,0,0,1,0,0,0,5,5,6,6,2,2,0,3,4,2,2,3,4,4,1,1,1,0,1,0,1,0,0,0,4,0,0,1,1,2,33,23.974733614092294
10488,2,8,3,1,2,1,3,1,4,0,0,0,0,3,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,1,0,0,1,0,0,0,0,0,0,4,3,3,1,2,2,0,1,5,1,4,3,3,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,58,24.141365658327505
13813,2,4,4,4,2,3,3,1,4,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,6,4,1,0,2,5,1,3,4,5,5,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,2,86,139.0738541272609
11023,3,6,3,2,2,4,1,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,5,6,2,1,1,1,3,3,2,3,3,5,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,48,41.27588266464393
10282,4,6,3,1,2,1,2,1,3,0,0,0,0,3,8,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,5,2,2,0,2,2,3,3,3,4,4,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,66,48.25171132777307
13133,3,2,3,1,1,3,2,1,3,2,0,0,0,2,4,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,5,6,6,3,2,2,0,4,3,2,3,3,2,3,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,2,35,30.091289502980928
14046,4,2,5,1,1,5,3,2,4,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,4,2,1,0,4,3,1,4,4,5,5,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,66,87.8592136768038
10682,4,2,4,1,2,1,3,1,3,0,0,0,0,3,6,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,3,5,4,2,2,2,0,3,5,1,3,3,5,3,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,24,24.537117756888
8245,5,4,4,4,1,4,4,1,4,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,6,4,5,2,1,1,0,3,4,2,2,3,2,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,57,28.8154335350467
11024,2,4,4,1,2,1,1,1,3,0,0,0,0,3,6,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,99,0,0,0,0,0,0,0,0,0,0,0,1,5,4,4,6,2,1,0,2,4,2,3,3,2,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,49,62.23739017507011
11690,1,4,1,1,2,3,2,2,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,5,5,7,4,1,1,1,2,5,3,2,2,5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,35,31.91048998007976
10056,3,2,4,1,1,1,4,1,4,2,1,0,0,3,6,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,99,0,0,0,0,0,0,0,0,0,0,0,1,5,5,6,3,2,1,0,3,4,1,3,3,5,4,0,1,0,0,0,0,0,0,0,0,5,1,1,1,0,2,68,63.77802415072175
9610,4,3,5,1,1,1,1,1,4,2,0,0,0,3,9,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,5,6,6,3,2,2,0,4,4,1,3,3,5,4,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,2,66,66.47760648168354
10057,3,7,5,1,2,2,2,1,4,0,0,0,0,3,8,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,2,1,1,0,1,1,2,2,3,2,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,89,50.382731900492786
13876,1,7,2,4,1,1,2,1,3,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,98,0,0,0,1,0,0,0,0,0,0,0,0,7,6,6,3,2,2,0,2,2,2,3,3,5,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,56,53.16399784418873
12214,5,6,4,1,2,1,3,1,4,0,0,0,0,3,7,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,7,7,6,2,2,2,0,4,4,2,3,3,4,4,0,1,1,0,0,0,0,1,0,0,5,0,0,1,1,3,67,30.540544483572628
7811,2,3,3,1,2,1,2,1,3,1,1,0,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,7,7,7,3,2,1,0,2,4,2,3,3,4,4,0,1,1,0,0,0,1,0,0,0,4,1,0,1,0,2,48,52.83840400983216
11790,4,5,3,1,2,1,4,1,3,0,0,0,0,3,8,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,6,5,4,5,2,2,0,5,3,1,2,3,5,3,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,4,59,70.98377343692866
13617,4,5,4,1,1,1,2,1,4,1,1,0,0,3,6,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,99,0,0,0,0,0,0,0,0,0,0,0,1,6,4,6,6,2,2,0,4,2,2,4,4,4,3,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,2,44,34.15621146424423
10058,5,5,4,1,1,1,1,1,4,0,0,0,0,3,9,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,4,2,2,0,5,3,2,3,3,4,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,53,34.73114380870324
11590,3,2,2,4,2,5,1,3,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,3,4,6,3,4,1,1,2,4,2,2,2,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,40,23.917821289260722
12066,4,4,4,1,2,1,2,1,4,0,2,1,1,3,9,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,6,6,1,2,2,0,4,4,1,3,3,2,5,0,1,0,0,0,1,0,1,0,0,4,0,0,1,1,1,81,152.01385153818237
8871,5,2,5,4,2,1,3,1,4,1,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,7,0,0,0,0,0,0,0,0,0,1,0,0,6,6,6,4,2,2,0,4,4,2,3,3,4,4,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,56,58.62689454710591
8459,1,3,3,1,1,1,3,1,4,0,2,0,0,2,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,7,7,5,4,2,1,0,2,3,2,3,3,4,4,1,1,0,0,1,1,1,1,0,0,4,0,0,1,0,2,56,153.57986941784816
12698,3,6,3,1,2,1,3,1,3,0,0,0,0,3,7,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,7,6,6,3,5,3,0,2,5,2,2,3,5,4,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,4,57,27.815596101668408
14068,4,7,2,3,2,1,4,1,4,0,0,0,0,3,8,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,4,2,1,0,2,2,1,3,3,5,3,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,69,56.776571826578895
10683,3,3,3,1,2,1,2,1,4,0,0,1,1,3,8,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,5,0,1,0,1,0,0,0,0,0,0,0,0,6,6,5,7,2,2,0,3,3,1,2,3,3,4,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,2,62,75.81985309054917
10283,3,5,3,1,1,1,3,1,3,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,7,7,5,2,1,0,1,2,2,2,3,1,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,75,72.5772500803221
12982,4,8,3,1,1,1,2,1,4,0,0,0,0,3,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,2,2,1,0,2,4,2,3,3,4,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,95,38.057555261441316
13001,1,4,3,4,2,1,3,1,4,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,7,7,4,4,2,2,0,1,3,1,1,3,3,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,75,146.12156084957326
12886,2,3,1,4,1,4,1,2,3,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,4,4,5,1,1,1,2,1,3,2,3,3,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,49,67.44536256894962
7180,2,3,5,4,2,5,3,1,3,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,6,5,2,5,3,1,1,2,5,3,2,2,3,5,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,58,69.00588280324858
11179,5,5,3,4,1,1,4,2,4,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,1,0,5,7,5,1,2,3,0,5,1,2,3,3,4,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,4,72,42.85243414428566
7933,4,3,3,2,1,1,4,1,4,1,0,0,0,3,7,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,6,0,0,0,1,1,0,0,0,0,1,0,0,5,5,7,4,2,1,0,2,4,2,2,2,4,4,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,3,47,35.27247052966599
9612,4,4,3,1,1,5,4,1,4,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,5,2,1,1,2,4,3,2,3,3,4,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,2,44,29.28707642333216
13735,3,6,4,4,2,1,3,1,4,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,99,0,0,0,1,0,0,0,0,0,0,0,0,6,7,6,7,4,2,0,1,4,3,3,3,4,4,0,1,0,0,0,0,0,1,0,0,5,0,1,0,0,4,55,48.7038392378571
11025,1,3,4,4,2,3,4,2,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,7,6,7,7,1,1,0,2,3,2,3,3,5,5,1,0,1,0,0,0,0,0,0,0,5,0,0,1,1,2,71,58.21831607950993
9354,3,4,1,1,2,3,4,2,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,6,6,7,2,4,1,1,3,5,1,4,4,2,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,50,42.9202927605644
9109,2,6,3,3,2,1,2,1,3,0,0,0,0,3,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,5,5,6,4,2,2,0,2,5,3,3,3,3,2,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,46,28.01056973150528
